"_time",102,108,109,110,112,114,140,141A,142B,143,149B,150,150A,151,155D,158,164,164A,166,168,168A,200E,200SW,200WE,202,203,205,206,214,242,246,250,250B,250C,253,255,257,258,260,261A,268,270,274,278,300,300SE,302,302A,303,304,304B,304D,304J,305,306,308,319,321,323,325,325M,341,342,345,"345?",345A,345B,345C,345D,345N,345S,346,348,350,351,352,354,360,366a,402,403,404,404L,409,409A,411,412US,441,442,445,452,C200WW,C300WW,C400NE,C400WW,MallStage,ODNorth,ODSE,ODSW,P100W
"2019-08-31T12:00:00.000-0700",49,8,1,12,11,15,2,5,6,6,7,1,3,4,2,12,18,12,4,4,5,217,80,43,157,77,18,10,3,28,61,27,54,54,9,5,63,135,28,98,14,46,50,29,5,100,1,0,2,10,5,16,4,3,4,18,5,3,2,1,6,2,13,0,3,0,0,4,0,0,0,1,7,6,2,1,0,2,1,0,62,6,1,0,1,3,1,0,4,0,0,14,2,0,0,116,128,98,44,57
"2019-08-31T13:00:00.000-0700",42,14,2,14,12,15,8,10,9,9,7,2,3,1,3,11,14,8,7,4,4,250,82,63,188,95,16,21,2,57,86,34,78,70,11,5,71,176,35,134,22,44,47,44,7,115,5,0,2,13,3,12,6,5,5,29,6,3,4,3,5,1,12,0,4,1,0,4,0,1,0,0,4,3,3,4,3,1,0,2,49,8,2,2,1,5,5,2,11,2,4,18,10,1,1,155,168,102,54,76
"2019-08-31T14:00:00.000-0700",51,20,4,15,13,23,10,11,15,13,7,1,1,2,4,10,11,10,2,3,2,208,72,56,165,73,20,20,3,36,71,35,64,67,11,5,57,146,16,104,22,31,27,24,5,92,2,0,4,11,8,18,5,1,3,26,9,1,2,3,4,0,10,0,1,0,0,5,0,0,0,0,3,2,6,2,0,0,0,2,44,11,3,1,0,5,2,0,5,0,0,21,5,0,1,104,143,104,38,67
"2019-08-31T15:00:00.000-0700",53,12,0,16,11,23,3,7,6,7,8,5,4,2,4,12,13,14,2,3,3,220,61,42,152,67,29,14,2,29,64,34,55,60,6,5,64,167,34,124,16,42,30,27,9,96,2,0,8,8,5,11,6,7,1,20,1,3,2,1,3,0,9,0,3,0,0,7,0,0,0,0,4,6,4,5,4,2,0,0,37,8,3,6,1,2,1,0,2,0,0,15,4,0,1,90,159,91,39,49
"2019-08-31T16:00:00.000-0700",36,11,0,10,7,12,4,6,13,3,3,1,1,0,1,2,4,5,3,4,2,202,60,43,138,81,15,19,5,34,45,21,48,56,4,5,58,140,39,106,8,30,28,34,3,101,3,1,9,9,1,13,4,4,5,23,4,1,2,1,5,1,11,0,0,0,0,9,1,0,0,3,9,8,5,6,3,2,0,1,42,7,2,5,0,4,1,0,4,0,0,16,7,0,1,120,128,90,48,54
"2019-08-31T17:00:00.000-0700",13,4,0,5,5,1,4,4,9,7,7,2,0,1,2,6,10,9,2,3,2,185,58,35,70,56,12,11,5,24,47,25,53,50,3,4,30,119,28,84,15,16,20,22,6,90,3,0,3,10,2,0,3,2,3,25,4,1,1,1,8,0,6,0,1,0,0,4,0,1,1,1,2,3,2,3,3,2,1,0,26,3,1,2,0,1,2,1,7,0,0,18,8,0,0,108,112,97,33,41
"2019-08-31T18:00:00.000-0700",0,0,0,0,0,0,2,5,8,5,5,2,4,1,3,9,9,8,3,3,1,193,71,24,56,73,23,0,1,22,54,24,56,43,3,4,40,108,49,72,11,11,22,25,3,68,3,0,0,1,2,0,1,2,0,7,3,0,1,1,1,1,12,0,3,0,0,3,0,0,0,0,4,4,3,3,0,0,0,0,42,0,2,1,0,2,0,0,5,0,0,1,1,0,0,134,113,95,55,41
"2019-08-31T19:00:00.000-0700",1,0,0,1,0,0,3,2,6,6,4,0,1,1,2,1,3,3,3,3,2,293,83,33,66,67,15,1,1,42,78,22,73,65,7,92,57,156,48,88,6,18,32,24,2,89,2,0,1,0,1,1,0,3,1,6,3,0,1,1,2,0,9,0,2,0,0,4,1,0,0,1,1,4,2,3,0,2,0,0,44,1,1,1,1,2,0,2,11,2,1,1,0,2,0,133,113,117,61,39
"2019-08-31T20:00:00.000-0700",0,0,0,0,0,0,3,3,5,2,3,1,1,1,1,5,8,6,3,3,3,121,45,23,43,32,12,1,1,8,22,9,22,30,7,93,18,50,21,60,16,10,7,12,5,45,3,1,3,1,2,0,1,3,2,11,2,1,2,0,3,2,8,0,1,0,0,2,1,2,2,0,0,1,3,1,5,2,0,0,24,5,1,1,1,1,0,2,4,2,2,1,3,2,0,85,89,67,26,32
"2019-08-31T21:00:00.000-0700",0,0,0,0,0,0,0,4,3,3,3,0,0,1,2,2,5,4,2,3,2,36,31,8,25,23,10,0,1,11,13,9,29,14,3,80,14,25,6,38,6,5,8,8,2,27,0,0,2,0,0,0,0,0,0,3,1,0,2,0,4,0,8,0,1,0,0,2,0,0,0,0,1,2,2,2,1,1,1,0,17,0,0,2,1,2,1,0,4,0,0,0,0,0,1,64,65,58,22,15
"2019-08-31T22:00:00.000-0700",0,0,0,0,0,0,0,0,2,3,3,2,2,0,2,2,4,2,0,0,0,40,32,5,23,22,8,0,0,10,16,9,34,8,4,86,19,40,3,41,4,4,9,11,2,29,2,0,2,0,1,0,0,3,4,4,2,0,2,1,3,0,22,0,0,0,0,2,1,0,0,0,0,2,4,3,2,0,2,0,17,1,1,1,1,2,1,2,9,2,1,0,1,2,1,65,68,74,58,9
"2019-08-31T23:00:00.000-0700",0,0,0,0,0,0,0,0,3,2,2,1,1,1,1,2,3,3,0,1,0,6,30,3,8,22,8,0,0,7,3,13,25,6,1,4,3,5,0,15,4,3,2,3,1,21,0,0,0,0,0,0,0,1,2,1,1,0,2,0,2,0,43,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,9,1,1,1,0,1,0,0,27,0,0,0,0,0,1,52,35,78,100,9
