"_time",102,108,109,110,112,114,140,141A,142B,143,149B,150,150A,151,155B,155D,158,164,164A,166,168,168A,200E,200SW,200WE,202,203,205,206,214,242,246,250,250B,250C,253,255,257,258,260,261A,268,270,274,278,300,300SE,302,302A,303,304,304B,304D,304J,305,306,308,319,321,323,325,325M,341,342,345,"345?",345A,345B,345C,345D,345N,345S,346,348,350,351,352,354,360,364,366a,402,403,404,404L,409,411,412US,441,442,445,452,C200WW,C300WW,C400NE,MallStage,ODNorth,ODSE,ODSW,P100W
"2020-08-13T03:00:00.000-0700",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0
"2020-08-13T04:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0
"2020-08-13T05:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,1,1,1,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,12,7,10,3,1
"2020-08-13T06:00:00.000-0700",0,0,0,0,0,0,0,0,0,2,2,0,0,4,0,2,4,3,4,1,3,2,4,15,1,3,3,1,0,0,0,0,2,2,0,0,0,2,0,0,0,8,3,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,1,0,0,0,0,0,1,0,0,1,0,0,22,16,19,17,2
"2020-08-13T07:00:00.000-0700",0,2,0,4,2,1,0,2,1,4,12,2,3,10,3,5,19,13,15,11,7,7,16,20,7,15,15,3,1,1,7,3,6,3,1,2,0,11,8,0,18,30,13,3,3,3,2,1,0,1,5,1,1,2,2,0,1,1,1,0,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,1,0,14,1,0,0,0,0,0,3,0,0,7,3,0,34,64,26,10,13
"2020-08-13T08:00:00.000-0700",9,10,0,9,10,4,0,3,2,5,20,0,4,10,1,3,28,19,25,15,5,8,19,12,8,25,10,3,6,5,2,2,11,5,6,1,1,4,10,0,15,25,7,1,2,11,5,5,0,4,14,6,6,9,5,8,7,2,6,1,5,10,2,4,0,3,0,1,7,3,1,2,4,8,1,5,3,4,6,3,1,2,12,2,5,2,1,2,1,1,1,1,19,10,0,28,63,26,15,15
"2020-08-13T09:00:00.000-0700",15,18,2,16,13,6,0,13,4,11,10,2,5,8,1,1,19,17,18,14,4,4,30,18,10,43,16,1,6,9,3,10,18,5,11,2,3,8,19,2,24,16,9,4,3,12,6,6,2,5,14,4,8,8,3,7,12,4,7,1,3,5,0,5,3,5,0,0,5,5,5,3,1,11,4,5,10,8,8,2,1,1,19,0,2,2,0,0,1,3,0,2,19,14,0,35,46,23,16,19
"2020-08-13T10:00:00.000-0700",21,21,0,21,13,8,0,4,2,4,12,3,6,4,0,1,19,16,18,16,5,4,21,15,12,30,8,0,6,6,5,3,9,1,8,0,1,12,10,1,19,18,14,4,5,4,4,5,3,4,9,4,6,9,4,4,9,6,5,1,5,5,2,2,1,2,1,2,2,0,0,1,1,4,3,3,2,2,4,1,1,1,19,2,2,2,2,2,0,2,1,1,15,10,0,27,39,15,12,18
"2020-08-13T11:00:00.000-0700",25,14,0,16,14,5,1,7,4,6,12,3,2,5,2,3,17,14,18,16,6,3,31,20,8,42,20,4,8,8,10,13,10,8,6,4,4,16,16,6,25,20,17,2,5,2,6,3,3,6,15,9,2,10,5,6,14,3,5,2,3,9,3,3,0,1,1,3,5,3,1,3,3,5,2,3,3,3,5,3,3,0,16,2,3,1,1,3,1,1,0,1,23,14,0,23,51,27,17,26
"2020-08-13T12:00:00.000-0700",28,22,3,17,16,9,1,6,3,7,10,3,7,9,1,6,21,21,17,15,11,8,47,13,13,58,23,1,5,4,11,16,22,16,22,4,1,17,44,4,42,23,21,4,9,8,6,7,3,9,13,6,5,8,4,6,25,4,5,1,7,3,3,2,2,2,2,3,8,4,3,2,2,7,3,6,4,4,9,0,1,1,11,3,3,2,0,1,2,3,0,1,23,12,1,28,73,27,11,26
"2020-08-13T13:00:00.000-0700",27,20,1,19,20,12,0,5,3,5,18,2,6,9,0,6,23,17,26,14,9,6,26,13,10,48,18,3,12,4,5,15,8,4,11,2,1,10,17,5,31,21,8,5,4,8,12,6,0,5,18,4,6,6,6,7,13,4,7,2,7,4,4,3,2,0,0,1,1,1,2,0,3,7,4,4,9,4,4,1,1,2,15,1,4,1,0,0,2,7,1,2,15,11,1,20,51,21,9,27
"2020-08-13T14:00:00.000-0700",26,25,3,17,18,5,0,5,4,13,21,2,5,7,1,8,22,19,23,11,9,6,13,9,6,47,14,4,7,5,7,6,6,2,6,2,3,4,13,2,20,19,11,2,2,7,4,7,2,3,16,4,5,6,4,11,22,1,5,1,3,2,1,2,3,1,0,2,9,5,3,1,2,5,3,7,4,8,6,2,5,1,10,1,2,2,1,1,5,3,4,3,22,18,3,11,42,6,3,10
"2020-08-13T15:00:00.000-0700",25,18,0,18,13,9,0,6,3,11,11,4,8,2,1,3,18,11,15,6,3,2,25,15,11,50,15,2,8,2,10,9,8,4,11,3,2,8,15,3,26,15,6,5,7,3,6,6,3,4,9,8,6,8,4,5,17,1,5,1,8,3,4,2,1,1,1,1,1,3,2,1,0,3,0,3,3,2,3,2,4,1,14,0,1,2,2,2,4,3,4,3,17,9,2,24,55,21,9,18
"2020-08-13T16:00:00.000-0700",16,11,1,10,13,3,1,2,1,6,10,3,3,2,1,0,13,15,15,7,2,1,11,8,5,36,14,1,10,7,7,5,7,5,10,0,2,3,10,1,17,20,8,1,2,4,4,5,2,4,16,8,8,7,6,6,8,1,4,1,9,9,1,3,0,2,1,0,4,1,0,0,3,5,2,1,7,1,1,2,1,0,7,0,2,2,1,0,1,4,0,1,19,11,1,26,56,21,10,14
"2020-08-13T17:00:00.000-0700",14,10,1,8,7,3,0,4,3,3,5,1,2,1,0,0,7,7,6,5,0,2,10,17,4,30,10,1,5,1,2,3,8,3,6,1,0,3,5,0,14,8,3,0,0,3,7,2,2,3,4,2,1,3,3,1,11,5,2,1,5,6,0,1,0,1,2,0,2,1,0,0,1,2,0,1,4,2,1,0,0,2,11,2,2,2,1,0,0,2,0,0,11,3,0,28,52,15,15,16
"2020-08-13T18:00:00.000-0700",7,2,0,3,8,0,0,1,0,3,6,1,1,0,0,0,8,5,5,4,0,0,7,25,3,28,14,2,6,0,2,2,8,5,3,0,0,1,5,1,15,8,2,0,0,2,2,3,2,3,13,3,1,2,4,9,5,1,0,1,5,12,0,2,0,0,1,0,1,1,0,0,1,1,0,2,4,1,1,0,0,0,9,0,0,0,0,0,0,3,0,1,13,7,0,33,58,35,20,13
"2020-08-13T19:00:00.000-0700",0,0,0,0,2,0,0,0,0,2,2,0,0,0,2,2,1,3,2,2,0,0,2,20,1,8,6,5,0,0,1,1,5,4,1,0,0,2,1,0,8,7,0,0,0,2,3,0,0,1,1,1,0,0,1,1,2,1,0,0,0,1,1,6,0,0,1,2,0,0,0,1,1,0,0,1,4,0,0,0,0,0,13,1,1,1,0,0,1,3,1,1,0,0,1,33,41,36,20,5
"2020-08-13T20:00:00.000-0700",1,1,0,0,1,0,0,1,0,2,3,0,2,0,1,2,2,2,2,1,1,1,2,28,3,5,11,1,1,0,2,0,6,4,1,0,0,0,0,0,9,5,1,0,0,0,1,0,0,1,1,1,1,1,0,0,2,1,1,0,1,1,0,5,0,1,0,0,0,1,0,0,1,1,1,0,8,0,0,0,0,0,8,0,1,0,0,0,0,3,0,0,0,1,0,39,31,33,24,9
"2020-08-13T21:00:00.000-0700",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,3,2,0,1,0,0,0,4,2,1,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,17,11,12,9,0
"2020-08-13T22:00:00.000-0700",1,0,0,0,1,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,2,3,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,6,9,3,3,0
"2020-08-13T23:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,1,0,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,4,8,5,2,3
"2020-08-14T00:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,2,6,3,1
"2020-08-14T01:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,1,1,1
"2020-08-14T02:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,0,0,0
"2020-08-14T03:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0
"2020-08-14T04:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,0
"2020-08-14T05:00:00.000-0700",0,0,0,0,0,0,0,0,0,1,2,0,0,4,0,1,3,0,5,1,1,1,3,3,1,4,3,0,0,0,0,0,2,0,0,0,0,0,1,0,2,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,8,9,6,4,2
"2020-08-14T06:00:00.000-0700",0,0,0,0,0,0,0,1,1,2,4,0,0,6,0,1,4,2,5,3,5,4,6,13,1,2,4,2,0,0,0,0,8,5,1,0,0,0,1,1,4,8,3,1,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,1,0,0,2,0,0,0,0,0,29,18,30,23,2
"2020-08-14T07:00:00.000-0700",1,1,0,1,1,1,1,6,1,4,11,1,6,5,1,3,15,10,14,6,4,8,9,21,3,17,14,1,1,2,3,2,4,2,7,0,1,3,4,0,12,13,8,2,4,6,5,1,0,0,4,0,1,1,3,0,0,1,0,0,1,3,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,13,0,0,1,0,1,0,4,0,0,3,5,0,40,39,26,18,16
"2020-08-14T08:00:00.000-0700",10,8,0,6,11,3,0,11,4,4,11,3,4,6,0,2,10,15,12,12,6,6,15,29,4,29,15,4,5,4,4,10,12,8,7,0,1,3,7,1,17,5,11,5,6,3,4,7,1,6,11,2,3,3,5,3,4,2,6,1,2,5,0,4,0,1,0,0,1,1,0,0,0,2,0,3,2,2,2,1,2,0,20,0,1,0,0,0,0,0,1,0,11,13,0,32,48,32,19,21
"2020-08-14T09:00:00.000-0700",19,15,0,13,10,5,2,9,4,7,13,4,9,7,0,2,21,13,17,13,8,9,19,14,7,48,16,3,5,5,7,11,10,7,14,1,2,10,12,1,32,12,15,5,10,6,9,6,3,1,16,6,9,7,3,6,12,2,4,1,6,7,0,1,0,0,1,1,5,0,1,0,0,3,0,7,4,3,2,1,3,0,13,0,1,2,2,3,0,2,0,0,16,13,0,35,62,26,19,18
"2020-08-14T10:00:00.000-0700",18,14,1,14,12,5,2,13,7,4,16,2,9,7,0,3,21,20,20,12,6,7,26,16,8,43,13,3,9,5,10,15,16,10,12,1,1,6,23,3,33,15,17,6,4,6,9,2,3,3,10,4,2,7,3,3,9,4,2,2,4,2,2,0,0,1,0,0,4,0,2,0,3,4,3,2,0,1,1,1,2,0,11,1,2,0,0,1,1,2,0,1,14,10,0,37,53,23,8,22
"2020-08-14T11:00:00.000-0700",23,12,0,18,14,5,1,16,13,12,22,3,11,6,1,4,25,22,26,16,7,9,35,16,12,55,20,5,7,7,13,20,18,10,20,2,3,9,24,4,32,20,16,6,12,8,8,2,2,3,9,4,9,6,1,1,8,3,1,1,6,4,2,1,1,1,0,0,5,2,1,1,1,2,0,1,5,3,1,1,1,1,9,3,1,2,0,1,2,1,2,1,15,8,1,24,50,24,14,20
"2020-08-14T12:00:00.000-0700",28,19,1,18,22,9,0,12,8,9,19,4,7,7,4,6,23,15,20,8,6,4,46,14,5,61,17,4,12,6,12,15,16,9,12,0,2,10,24,2,41,20,16,3,11,9,9,4,4,8,13,8,6,6,5,1,19,2,3,1,6,3,5,2,2,1,0,0,6,1,2,3,2,4,0,6,1,4,2,2,3,1,13,5,4,0,2,2,3,0,1,1,18,13,1,28,58,26,16,34
"2020-08-14T13:00:00.000-0700",25,18,2,18,16,7,0,12,7,9,17,2,5,7,1,7,23,17,24,12,6,5,53,9,26,50,13,2,9,7,9,18,14,10,19,1,3,14,31,5,38,16,16,8,14,8,8,4,6,1,14,5,5,6,3,6,8,2,5,1,7,8,2,2,0,0,0,0,5,1,0,0,0,3,0,3,4,0,0,0,1,1,11,3,3,1,1,2,2,2,4,2,15,13,2,29,50,19,10,22
"2020-08-14T14:00:00.000-0700",28,22,2,19,18,6,0,9,4,8,18,5,5,7,0,5,18,14,22,12,7,8,45,13,9,64,17,2,7,5,10,14,17,6,14,1,1,11,20,3,38,17,20,7,9,13,13,5,5,5,10,7,3,3,3,3,14,0,7,1,6,10,2,2,2,1,1,0,6,4,0,0,1,5,3,4,2,1,2,0,1,2,15,1,4,1,1,2,2,2,3,1,16,10,2,19,60,15,7,28
"2020-08-14T15:00:00.000-0700",17,14,0,12,12,4,1,8,6,6,14,2,3,1,1,1,14,12,17,6,3,2,29,10,6,47,12,3,11,9,9,14,12,10,13,1,2,6,19,2,25,12,14,6,10,3,11,5,7,2,10,7,4,4,2,7,15,0,5,1,7,9,3,2,0,1,1,2,2,0,0,0,1,4,0,5,2,1,1,1,1,2,8,2,3,2,1,2,1,2,1,1,18,12,1,18,56,20,9,14
"2020-08-14T16:00:00.000-0700",15,10,0,8,8,7,0,7,7,6,7,2,3,2,1,2,10,9,8,7,6,1,24,16,4,36,11,2,7,2,6,9,10,5,9,0,1,6,13,3,25,7,6,3,9,2,9,4,1,2,9,4,4,7,2,4,12,3,2,0,3,6,1,1,0,0,0,0,5,1,0,0,0,2,0,1,3,1,0,1,1,1,9,0,1,0,2,1,0,2,0,0,16,4,0,13,59,20,9,16
"2020-08-14T17:00:00.000-0700",10,9,0,7,8,1,0,7,3,4,8,0,2,0,2,2,10,10,9,6,4,5,24,13,4,34,11,1,4,4,4,12,16,7,7,0,0,7,19,1,20,11,6,2,5,5,6,3,0,2,5,0,2,1,2,2,5,1,0,0,1,5,1,1,1,1,0,0,4,1,0,0,1,2,1,2,1,0,1,1,2,0,6,0,0,1,0,0,0,1,0,0,13,3,0,16,53,24,13,11
"2020-08-14T18:00:00.000-0700",8,7,2,5,10,5,0,0,0,1,4,0,3,0,0,0,4,5,3,2,1,1,12,17,2,17,14,2,6,3,6,7,8,5,7,0,0,2,6,0,10,7,5,2,3,1,3,2,0,2,8,1,3,2,3,5,4,1,2,0,2,3,1,6,0,1,0,0,3,1,0,0,0,2,0,3,2,1,1,1,0,0,14,0,1,1,0,0,0,6,0,0,6,8,0,36,40,44,25,6
"2020-08-14T19:00:00.000-0700",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,2,0,0,0,2,22,0,9,8,2,0,0,2,0,7,3,2,0,0,1,1,0,6,2,0,1,1,1,3,0,0,1,1,0,0,0,1,2,2,0,0,0,1,2,0,7,0,0,0,0,2,1,0,0,0,1,0,0,3,1,0,0,0,0,13,0,0,0,0,0,0,3,0,0,1,1,0,37,22,41,35,8
"2020-08-14T20:00:00.000-0700",0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,2,2,2,2,0,0,1,1,14,0,4,4,1,1,0,1,1,3,3,5,0,0,1,1,0,7,1,1,0,0,1,5,1,0,1,1,0,1,0,0,0,2,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6,1,1,0,1,0,0,1,0,0,1,0,0,31,11,30,21,7
"2020-08-14T21:00:00.000-0700",1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,5,0,8,6,0,1,1,1,0,2,3,1,0,0,0,0,0,6,1,1,1,0,0,2,0,0,1,1,0,0,0,0,1,1,1,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,1,1,0,14,19,13,13,8
"2020-08-14T22:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,4,3,1
"2020-08-14T23:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,0,0,1,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,4,1
"2020-08-15T00:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,4,0,0,0,2,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7,1,4
"2020-08-15T01:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,1
"2020-08-15T02:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0
"2020-08-15T03:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"2020-08-15T04:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020-08-15T05:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,2,9,5,0
"2020-08-15T06:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,3,1,3,0,0,1,0,1,3,2,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,24,7,19,12,1
"2020-08-15T07:00:00.000-0700",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,9,0,3,7,1,0,0,1,0,4,1,2,0,0,1,0,0,4,1,2,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,1,0,0,1,1,0,23,9,13,13,5
"2020-08-15T08:00:00.000-0700",3,2,1,2,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,1,3,13,1,12,7,3,1,0,2,5,4,5,3,0,0,2,1,0,8,2,5,1,2,0,5,1,0,4,6,1,0,0,3,4,2,1,0,0,0,8,0,0,0,0,3,1,0,0,0,0,0,2,1,2,0,0,0,0,0,0,7,0,1,0,1,0,0,0,0,0,6,4,0,20,19,19,14,7
"2020-08-15T09:00:00.000-0700",9,6,0,2,3,2,0,0,0,0,0,1,0,1,0,0,1,2,2,2,0,1,8,9,3,26,9,1,5,2,4,2,7,7,4,3,0,8,7,2,20,5,13,2,6,1,6,0,0,0,4,3,3,0,0,1,3,2,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,1,0,0,1,0,0,0,0,5,2,0,19,36,23,12,15
"2020-08-15T10:00:00.000-0700",14,6,2,6,6,2,0,3,3,3,3,1,2,1,0,0,6,3,6,1,0,0,18,12,5,32,5,2,6,1,5,6,11,8,10,1,0,6,14,2,17,7,14,4,7,1,5,1,0,1,3,1,3,0,0,0,4,1,0,0,0,1,0,2,0,0,0,0,4,0,0,0,0,1,2,2,2,0,0,0,0,0,4,2,1,1,0,1,0,2,0,0,5,1,0,16,28,15,10,13
"2020-08-15T11:00:00.000-0700",9,6,1,6,4,5,0,1,0,1,2,1,3,0,0,1,7,3,5,3,0,0,31,10,8,33,9,1,3,0,5,10,10,8,7,2,0,4,18,11,25,7,17,5,10,2,6,1,0,1,3,2,5,0,0,1,11,0,0,0,0,2,0,1,0,0,0,0,3,0,0,0,0,0,0,3,1,0,0,0,0,0,6,0,0,1,0,0,1,2,0,0,3,2,0,18,30,20,4,14
"2020-08-15T12:00:00.000-0700",11,7,0,7,6,1,0,2,1,1,1,1,2,1,1,1,1,0,1,0,2,0,43,8,6,47,16,4,13,0,10,10,11,9,11,0,2,12,37,7,38,3,18,8,11,2,9,0,0,0,6,4,4,0,0,2,10,0,0,0,0,1,0,2,1,0,0,0,3,1,0,0,0,0,0,3,1,0,0,0,0,0,1,1,0,0,0,0,0,2,2,1,8,2,0,21,49,32,16,22
"2020-08-15T13:00:00.000-0700",15,8,0,8,5,3,0,0,0,1,4,0,1,0,0,1,3,3,3,1,0,1,29,9,6,46,14,1,5,1,6,8,6,7,8,1,0,11,19,1,32,4,17,7,7,3,10,2,0,4,6,3,3,1,5,5,9,0,0,1,0,3,0,3,0,0,0,0,4,0,0,0,0,0,0,2,0,2,1,0,0,0,5,0,2,0,0,0,2,0,1,1,10,4,1,16,45,18,11,22
"2020-08-15T14:00:00.000-0700",15,10,0,7,4,5,0,0,0,2,1,1,0,0,0,1,2,1,3,1,1,1,26,12,7,37,10,1,6,0,5,7,5,4,4,1,1,7,16,1,25,3,14,2,7,2,4,0,0,2,4,3,3,0,3,4,7,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,6,0,1,0,0,0,0,0,0,0,7,2,0,11,28,12,7,16
"2020-08-15T15:00:00.000-0700",16,10,1,5,5,9,0,1,0,2,2,0,1,0,0,0,2,1,1,0,0,0,23,15,10,45,20,2,10,3,8,11,9,7,7,0,0,6,20,6,21,2,5,2,3,1,11,0,0,1,4,2,2,0,2,4,11,1,0,0,2,3,0,2,0,0,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,11,0,1,0,0,0,1,2,0,0,7,2,0,8,38,13,10,16
"2020-08-15T16:00:00.000-0700",9,7,0,5,3,5,0,2,2,2,1,1,2,0,1,1,1,1,1,0,2,2,28,15,3,43,16,1,7,0,8,8,5,4,9,0,0,9,17,1,22,4,9,6,10,0,2,1,0,1,3,4,1,0,2,3,8,2,1,0,0,2,0,0,0,1,1,0,3,1,0,0,0,3,1,3,1,1,0,0,0,0,9,1,0,1,0,1,0,2,0,0,5,3,0,20,36,25,11,15
