"_time",102,108,109,110,112,114,140,141A,142B,143,149B,150,150A,151,155D,158,164,164A,166,168,168A,200E,200SW,200WE,202,203,205,206,214,242,246,250,250B,250C,253,255,257,258,260,261A,268,270,274,278,300,300SE,302,302A,303,304,304B,304D,304J,305,306,308,319,321,323,325,325M,341,342,345,"345?",345A,345B,345C,345D,345N,345S,346,348,350,351,352,354,360,364,366a,402,403,404,404L,409,409A,411,412US,441,442,452,C200WW,C300WW,C400NE,C400WW,MallStage,ODNorth,ODSE,ODSW,P100W
"2019-08-18T14:00:00.000-0700",23,10,0,10,10,12,2,4,0,9,8,5,2,0,4,8,15,18,4,5,9,153,56,39,148,45,18,15,8,14,30,24,44,37,6,2,140,97,24,141,48,76,78,77,8,72,1,6,3,7,20,8,1,3,3,20,6,4,2,5,6,14,15,31,22,34,8,7,42,8,43,2,4,5,38,3,10,7,2,1,7,29,4,0,5,0,2,9,35,8,0,15,4,1,1,91,255,57,36,39
"2019-08-18T15:00:00.000-0700",23,7,1,12,13,11,0,3,0,2,3,2,2,0,4,6,12,10,5,3,4,182,65,39,195,62,13,11,5,23,33,30,33,54,5,6,169,121,42,200,28,58,90,125,9,97,7,7,5,9,24,9,5,7,10,28,3,4,2,9,7,9,8,25,24,35,7,6,28,4,45,0,3,4,31,4,10,8,3,1,1,35,7,0,5,3,3,7,51,3,0,16,9,2,3,100,273,37,21,61
"2019-08-18T16:00:00.000-0700",16,6,2,10,11,8,1,4,3,6,6,2,2,1,1,4,11,8,2,3,5,182,59,65,132,49,18,9,5,11,28,29,54,54,14,4,160,129,20,131,20,57,95,91,1,96,8,8,8,10,17,8,4,6,15,20,2,2,1,16,15,5,28,10,7,18,7,2,7,3,19,1,1,4,29,2,1,4,1,0,5,24,3,0,7,1,3,7,26,7,0,18,14,1,3,114,219,68,49,39
"2019-08-18T17:00:00.000-0700",15,3,0,6,7,6,0,0,0,2,1,2,2,0,0,4,6,7,3,3,3,193,75,43,168,68,18,11,8,30,42,33,53,72,7,2,101,129,36,190,53,44,53,68,7,102,6,0,3,7,11,6,0,9,4,14,7,5,1,0,6,3,13,1,3,2,0,3,3,2,3,0,6,3,22,6,2,2,1,0,16,40,24,4,38,4,18,16,5,15,5,10,4,1,2,158,322,91,64,65
"2019-08-18T18:00:00.000-0700",11,3,0,3,6,4,1,3,2,6,3,2,2,1,3,2,10,7,4,3,4,111,84,31,102,70,21,8,5,22,19,28,47,28,4,2,42,67,22,116,14,17,19,22,8,112,4,0,2,13,2,2,1,4,4,8,4,2,1,2,12,2,15,0,1,2,0,5,3,3,3,0,0,1,11,4,5,4,0,0,2,45,2,2,4,1,6,3,4,9,0,9,7,1,1,190,251,146,105,70
"2019-08-18T19:00:00.000-0700",0,0,0,0,0,0,0,0,0,4,1,0,2,0,2,2,3,4,3,2,4,81,49,17,30,35,5,2,3,15,27,17,36,28,5,2,10,42,13,28,11,3,7,4,3,56,1,0,4,1,1,2,1,1,0,5,3,1,0,1,1,0,21,0,0,0,0,3,2,1,1,0,1,3,5,1,0,1,1,0,0,28,0,0,1,0,1,0,3,10,1,1,0,0,1,78,102,105,52,19
"2019-08-18T20:00:00.000-0700",1,0,0,1,1,0,0,0,1,3,2,3,3,0,1,1,2,1,0,0,1,51,29,7,14,20,6,1,1,14,22,13,27,16,3,0,4,29,14,15,7,3,4,2,1,32,1,0,2,1,1,0,0,0,1,0,1,0,1,1,2,0,7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,0,0,1,0,0,0,0,1,0,1,0,0,1,58,49,57,50,13
"2019-08-18T21:00:00.000-0700",0,0,0,0,0,0,0,0,0,3,2,1,3,0,2,3,3,4,1,3,0,8,11,2,6,1,1,1,1,1,3,3,3,1,1,1,1,4,3,3,5,2,1,0,0,8,0,0,1,0,0,0,0,2,2,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,20,26,16,17,2
"2019-08-18T22:00:00.000-0700",0,0,0,0,0,0,0,0,0,2,1,0,0,1,2,1,2,2,0,2,0,2,12,0,2,3,5,0,0,0,0,3,1,2,0,0,0,1,2,0,2,1,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0,0,0,0,1,0,0,0,0,0,27,13,15,12,0
"2019-08-18T23:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,3,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,7,4,0
